date,open,high,low,close,mode,position,stage,event,basis,level_name,level_price,trigger_price,fill_price,H,L_now,rebound_from_L_pct,threshold_pct,forbidden_levels_above_last_sell,B1,B2,B3,B4,B5,B6,B7,Stop_Loss,cutoff_price,next_buy_level_name,next_buy_level_price,next_buy_trigger_price
2023-01-31,0.4058,0.4157,0.3962,0.4131,high,False,,,,,,,,0.4157,,,,7,0.232792,0.216164,0.191222,0.170437,0.145495,0.116396,0.087297,0.078983,,B7,0.087297,0.3962
2023-02-01,0.4132,0.4192,0.408,0.4098,high,False,,,,,,,,0.4192,,,,7,0.234752,0.217984,0.192832,0.171872,0.14672,0.117376,0.088032,0.079648,,B7,0.088032,0.408
2023-02-02,0.4097,0.4137,0.4054,0.4117,high,False,,,,,,,,0.4192,,,,7,0.234752,0.217984,0.192832,0.171872,0.14672,0.117376,0.088032,0.079648,,B7,0.088032,0.4054
2023-02-03,0.4116,0.4204,0.4075,0.4106,high,False,,,,,,,,0.4204,,,,7,0.235424,0.218608,0.193384,0.172364,0.14714,0.117712,0.088284,0.079876,,B7,0.088284,0.4075
2023-02-04,0.4106,0.412,0.3942,0.3984,high,False,,,,,,,,0.4204,,,,7,0.235424,0.218608,0.193384,0.172364,0.14714,0.117712,0.088284,0.079876,,B7,0.088284,0.3942
2023-02-05,0.3985,0.4037,0.3909,0.392,high,False,,,,,,,,0.4204,,,,7,0.235424,0.218608,0.193384,0.172364,0.14714,0.117712,0.088284,0.079876,,B7,0.088284,0.3909
2023-02-06,0.3921,0.4048,0.3901,0.4036,high,False,,,,,,,,0.4204,,,,7,0.235424,0.218608,0.193384,0.172364,0.14714,0.117712,0.088284,0.079876,,B7,0.088284,0.3901
2023-02-07,0.4037,0.406,0.3936,0.3975,high,False,,,,,,,,0.4204,,,,7,0.235424,0.218608,0.193384,0.172364,0.14714,0.117712,0.088284,0.079876,,B7,0.088284,0.3936
2023-02-08,0.3975,0.4092,0.3726,0.3819,high,False,,,,,,,,0.4204,,,,7,0.235424,0.218608,0.193384,0.172364,0.14714,0.117712,0.088284,0.079876,,B7,0.088284,0.3726
2023-02-09,0.3818,0.3878,0.3771,0.3817,high,False,,,,,,,,0.4204,,,,7,0.235424,0.218608,0.193384,0.172364,0.14714,0.117712,0.088284,0.079876,,B7,0.088284,0.3771
2023-02-10,0.3818,0.3841,0.3798,0.3833,high,False,,,,,,,,0.4204,,,,7,0.235424,0.218608,0.193384,0.172364,0.14714,0.117712,0.088284,0.079876,,B7,0.088284,0.3798
2023-02-11,0.3834,0.385,0.3716,0.3747,high,False,,,,,,,,0.4204,,,,7,0.235424,0.218608,0.193384,0.172364,0.14714,0.117712,0.088284,0.079876,,B7,0.088284,0.3716
2023-02-12,0.3747,0.3783,0.3612,0.3703,high,False,,,,,,,,0.4204,,,,7,0.235424,0.218608,0.193384,0.172364,0.14714,0.117712,0.088284,0.079876,,B7,0.088284,0.3612
2023-02-13,0.3703,0.3839,0.3644,0.3819,high,False,,,,,,,,0.4204,,,,7,0.235424,0.218608,0.193384,0.172364,0.14714,0.117712,0.088284,0.079876,,B7,0.088284,0.3644
2023-02-14,0.3819,0.4024,0.3765,0.4011,high,False,,,,,,,,0.4204,,,,7,0.235424,0.218608,0.193384,0.172364,0.14714,0.117712,0.088284,0.079876,,B7,0.088284,0.3765
2023-02-15,0.401,0.4048,0.384,0.3841,high,False,,,,,,,,0.4204,,,,7,0.235424,0.218608,0.193384,0.172364,0.14714,0.117712,0.088284,0.079876,,B7,0.088284,0.384
2023-02-16,0.3841,0.4,0.3809,0.395,high,False,,,,,,,,0.4204,,,,7,0.235424,0.218608,0.193384,0.172364,0.14714,0.117712,0.088284,0.079876,,B7,0.088284,0.3809
2023-02-17,0.3949,0.3976,0.3911,0.3943,high,False,,,,,,,,0.4204,,,,7,0.235424,0.218608,0.193384,0.172364,0.14714,0.117712,0.088284,0.079876,,B7,0.088284,0.3911
2023-02-18,0.3942,0.3981,0.3845,0.3863,high,False,,,,,,,,0.4204,,,,7,0.235424,0.218608,0.193384,0.172364,0.14714,0.117712,0.088284,0.079876,,B7,0.088284,0.3845
2023-02-19,0.3862,0.409,0.3774,0.3984,high,False,,,,,,,,0.4204,,,,7,0.235424,0.218608,0.193384,0.172364,0.14714,0.117712,0.088284,0.079876,,B7,0.088284,0.3774
