date,open,high,low,close,mode,position,stage,event,basis,level_name,level_price,trigger_price,fill_price,H,L_now,rebound_from_L_pct,threshold_pct,forbidden_levels_above_last_sell,B1,B2,B3,B4,B5,B6,B7,cutoff_price,next_buy_level_name,next_buy_level_price,next_buy_trigger_price
2024-04-02,0.775,1.32,0.703,1.134,wait,True,1,BUY B1,LOW,B1,0.7392,0.703,0.7392,1.32,0.703,,,7,0.7392,0.6864,0.6072,0.5412,0.462,0.3696,0.2772,,B1,0.7392,0.703
2024-04-02,0.775,1.32,0.703,1.134,wait,False,,SELL S,HIGH,,,0.757131,0.757131,1.32,0.703,,7.7,7,0.7392,0.6864,0.6072,0.5412,0.462,0.3696,0.2772,0.757131,,,
2024-04-02,0.775,1.32,0.703,1.134,wait,False,,,,,,,,1.32,0.703,87.766714,7.7,7,0.7392,0.6864,0.6072,0.5412,0.462,0.3696,0.2772,0.757131,B1,0.7392,0.703
2024-04-03,1.134,1.168,0.907,0.97,wait,False,,,,,,,,1.32,0.703,,,7,0.7392,0.6864,0.6072,0.5412,0.462,0.3696,0.2772,0.757131,B7,0.2772,0.907
2024-04-04,0.97,1.069,0.861,1.018,wait,False,,,,,,,,1.32,0.703,,,7,0.7392,0.6864,0.6072,0.5412,0.462,0.3696,0.2772,0.757131,B7,0.2772,0.861
2024-04-05,1.018,1.194,0.962,1.089,wait,False,,,,,,,,1.32,0.703,,,7,0.7392,0.6864,0.6072,0.5412,0.462,0.3696,0.2772,0.757131,B7,0.2772,0.962
2024-04-06,1.089,1.271,1.059,1.19,wait,False,,,,,,,,1.32,0.703,,,7,0.7392,0.6864,0.6072,0.5412,0.462,0.3696,0.2772,0.757131,B7,0.2772,1.059
2024-04-07,1.191,1.36,1.07,1.293,wait,False,,,,,,,,1.32,0.703,,,7,0.7392,0.6864,0.6072,0.5412,0.462,0.3696,0.2772,0.757131,B7,0.2772,1.07
2024-04-08,1.293,1.405,1.192,1.241,high,False,,RESTART_+98.5pct,HIGH,,,1.395455,,1.405,,,,7,0.7868,0.7306,0.6463,0.57605,0.49175,0.3934,0.29505,,,,
2024-04-08,1.293,1.405,1.192,1.241,high,False,,RESTART_+98.5pct,,,,,,1.405,1.192,,,7,0.7868,0.7306,0.6463,0.57605,0.49175,0.3934,0.29505,,B7,0.29505,1.192
