date,open,high,low,close,mode,position,stage,event,basis,level_name,level_price,trigger_price,fill_price,H,L_now,rebound_from_L_pct,threshold_pct,forbidden_levels_above_last_sell,B1,B2,B3,B4,B5,B6,B7,Stop_Loss,cutoff_price,next_buy_level_name,next_buy_level_price,next_buy_trigger_price
2024-12-17,0.02865,0.0395,0.0262,0.035593,high,False,,,,,,,,0.0395,,,,7,0.02212,0.02054,0.01817,0.016195,0.013825,0.01106,0.008295,0.007505,,B7,0.008295,0.0262
2024-12-18,0.035593,0.036959,0.026831,0.028612,high,False,,,,,,,,0.0395,,,,7,0.02212,0.02054,0.01817,0.016195,0.013825,0.01106,0.008295,0.007505,,B7,0.008295,0.026831
2024-12-19,0.028617,0.02996,0.022654,0.027829,high,False,,,,,,,,0.0395,,,,7,0.02212,0.02054,0.01817,0.016195,0.013825,0.01106,0.008295,0.007505,,B7,0.008295,0.022654
2024-12-20,0.027834,0.032307,0.027354,0.028633,high,False,,,,,,,,0.0395,,,,7,0.02212,0.02054,0.01817,0.016195,0.013825,0.01106,0.008295,0.007505,,B7,0.008295,0.027354
2024-12-21,0.02862,0.028625,0.025394,0.025989,high,False,,,,,,,,0.0395,,,,7,0.02212,0.02054,0.01817,0.016195,0.013825,0.01106,0.008295,0.007505,,B7,0.008295,0.025394
2024-12-22,0.025991,0.030964,0.025185,0.03024,high,False,,,,,,,,0.0395,,,,7,0.02212,0.02054,0.01817,0.016195,0.013825,0.01106,0.008295,0.007505,,B7,0.008295,0.025185
2024-12-23,0.030246,0.03762,0.028033,0.035874,high,False,,,,,,,,0.0395,,,,7,0.02212,0.02054,0.01817,0.016195,0.013825,0.01106,0.008295,0.007505,,B7,0.008295,0.028033
2024-12-24,0.035873,0.039488,0.034344,0.037742,high,False,,,,,,,,0.0395,,,,7,0.02212,0.02054,0.01817,0.016195,0.013825,0.01106,0.008295,0.007505,,B7,0.008295,0.034344
2024-12-25,0.037743,0.0435,0.036131,0.038156,high,False,,,,,,,,0.0435,,,,7,0.02436,0.02262,0.02001,0.017835,0.015225,0.01218,0.009135,0.008265,,B7,0.009135,0.036131
2024-12-26,0.038157,0.038233,0.033256,0.033915,high,False,,,,,,,,0.0435,,,,7,0.02436,0.02262,0.02001,0.017835,0.015225,0.01218,0.009135,0.008265,,B7,0.009135,0.033256
2024-12-27,0.033916,0.036972,0.033158,0.036052,high,False,,,,,,,,0.0435,,,,7,0.02436,0.02262,0.02001,0.017835,0.015225,0.01218,0.009135,0.008265,,B7,0.009135,0.033158
2024-12-28,0.03606,0.036538,0.0315,0.031915,high,False,,,,,,,,0.0435,,,,7,0.02436,0.02262,0.02001,0.017835,0.015225,0.01218,0.009135,0.008265,,B7,0.009135,0.0315
2024-12-29,0.031916,0.033099,0.03002,0.031008,high,False,,,,,,,,0.0435,,,,7,0.02436,0.02262,0.02001,0.017835,0.015225,0.01218,0.009135,0.008265,,B7,0.009135,0.03002
2024-12-30,0.031006,0.034371,0.0296,0.033326,high,False,,,,,,,,0.0435,,,,7,0.02436,0.02262,0.02001,0.017835,0.015225,0.01218,0.009135,0.008265,,B7,0.009135,0.0296
2024-12-31,0.033322,0.0401,0.032896,0.03925,high,False,,,,,,,,0.0435,,,,7,0.02436,0.02262,0.02001,0.017835,0.015225,0.01218,0.009135,0.008265,,B7,0.009135,0.032896
2025-01-01,0.039255,0.040916,0.036857,0.037228,high,False,,,,,,,,0.0435,,,,7,0.02436,0.02262,0.02001,0.017835,0.015225,0.01218,0.009135,0.008265,,B7,0.009135,0.036857
2025-01-02,0.037229,0.037674,0.034036,0.037215,high,False,,,,,,,,0.0435,,,,7,0.02436,0.02262,0.02001,0.017835,0.015225,0.01218,0.009135,0.008265,,B7,0.009135,0.034036
2025-01-03,0.037215,0.042251,0.03558,0.040512,high,False,,,,,,,,0.0435,,,,7,0.02436,0.02262,0.02001,0.017835,0.015225,0.01218,0.009135,0.008265,,B7,0.009135,0.03558
2025-01-04,0.040517,0.044478,0.039752,0.040054,high,False,,,,,,,,0.044478,,,,7,0.02490768,0.02312856,0.02045988,0.01823598,0.0155673,0.01245384,0.00934038,0.00845082,,B7,0.00934038,0.039752
2025-01-05,0.040049,0.046966,0.039428,0.04303,high,False,,,,,,,,0.046966,,,,7,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,,B7,0.00986286,0.039428
2025-01-06,0.043026,0.043799,0.037171,0.037307,high,False,,,,,,,,0.046966,,,,7,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,,B7,0.00986286,0.037171
2025-01-07,0.03731,0.038032,0.032686,0.035903,high,False,,,,,,,,0.046966,,,,7,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,,B7,0.00986286,0.032686
2025-01-08,0.035898,0.037349,0.031378,0.033294,high,False,,,,,,,,0.046966,,,,7,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,,B7,0.00986286,0.031378
2025-01-09,0.033301,0.035828,0.03229,0.033487,high,False,,,,,,,,0.046966,,,,7,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,,B7,0.00986286,0.03229
2025-01-10,0.03349,0.03381,0.031618,0.032972,high,False,,,,,,,,0.046966,,,,7,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,,B7,0.00986286,0.031618
2025-01-11,0.032971,0.034139,0.03147,0.032509,high,False,,,,,,,,0.046966,,,,7,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,,B7,0.00986286,0.03147
2025-01-12,0.032502,0.034248,0.02801,0.031361,high,False,,,,,,,,0.046966,,,,7,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,,B7,0.00986286,0.02801
2025-01-13,0.031362,0.033597,0.030977,0.032046,high,False,,,,,,,,0.046966,,,,7,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,,B7,0.00986286,0.030977
2025-01-14,0.032046,0.036113,0.03018,0.035532,high,False,,,,,,,,0.046966,,,,7,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,,B7,0.00986286,0.03018
2025-01-15,0.035541,0.035606,0.03188,0.032686,high,False,,,,,,,,0.046966,,,,7,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,,B7,0.00986286,0.03188
2025-01-16,0.032693,0.03408,0.031479,0.032476,high,False,,,,,,,,0.046966,,,,7,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,,B7,0.00986286,0.031479
2025-01-17,0.032481,0.033076,0.026542,0.029554,high,False,,,,,,,,0.046966,,,,7,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,,B7,0.00986286,0.026542
2025-01-18,0.029555,0.032888,0.024927,0.025326,wait,True,1,BUY B1,LOW,B1,0.02630096,0.024927,0.02630096,0.046966,0.024927,,,7,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,,B1,0.02630096,0.024927
2025-01-18,0.029555,0.032888,0.024927,0.025326,wait,False,,SELL S,HIGH,,,0.02684638,0.02684638,0.046966,0.024927,,7.7,7,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,0.026846379,,,
2025-01-18,0.029555,0.032888,0.024927,0.025326,wait,False,,,,,,,,0.046966,0.024927,31.937257,7.7,7,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,0.026846379,B1,0.02630096,0.024927
2025-01-19,0.025327,0.027377,0.02231,0.024676,wait,True,1,BUY B1,LOW,B1,0.02630096,0.02231,0.02630096,0.046966,0.02231,,,7,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,0.026846379,B1,0.02630096,0.02231
2025-01-19,0.025327,0.027377,0.02231,0.024676,wait,True,2,ADD B2,LOW,B2,0.02442232,0.02231,0.02442232,0.046966,0.02231,,,7,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,0.026846379,B2,0.02442232,0.02231
2025-01-19,0.025327,0.027377,0.02231,0.024676,wait,False,,SELL S,HIGH,,,0.02616963,0.02616963,0.046966,0.02231,,17.3,6,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,0.02616963,,,
2025-01-19,0.025327,0.027377,0.02231,0.024676,wait,False,,,,,,,,0.046966,0.02231,22.711788,17.3,6,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,0.02616963,B2,0.02442232,0.02231
2025-01-20,0.024684,0.02507,0.022345,0.023586,wait,True,2,BUY B2,LOW,B2,0.02442232,0.022345,0.02442232,0.046966,0.02231,,,6,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,0.02616963,B2,0.02442232,0.022345
2025-01-20,0.024684,0.02507,0.022345,0.023586,wait,True,2,,,,,,,0.046966,0.02231,12.371134,17.3,6,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,0.02616963,B2,0.02442232,0.022345
2025-01-21,0.023589,0.026692,0.022926,0.024254,wait,False,,SELL S,HIGH,,,0.02616963,0.02616963,0.046966,0.02231,,17.3,6,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,0.02616963,,,
2025-01-21,0.023589,0.026692,0.022926,0.024254,wait,False,,,,,,,,0.046966,0.02231,19.641416,17.3,6,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,0.02616963,B2,0.02442232,0.022926
2025-01-22,0.024251,0.02608,0.023094,0.023895,wait,True,2,BUY B2,LOW,B2,0.02442232,0.023094,0.02442232,0.046966,0.02231,,,6,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,0.02616963,B2,0.02442232,0.023094
2025-01-22,0.024251,0.02608,0.023094,0.023895,wait,True,2,,,,,,,0.046966,0.02231,16.898252,17.3,6,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,0.02616963,B2,0.02442232,0.023094
2025-01-23,0.023896,0.025759,0.022658,0.02274,wait,True,2,,,,,,,0.046966,0.02231,15.459435,17.3,6,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,0.02616963,B2,0.02442232,0.022658
2025-01-24,0.022738,0.023369,0.021735,0.023031,wait,True,2,,,,,,,0.046966,0.021735,7.517828,17.3,6,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,0.02616963,B7,0.00986286,0.021735
2025-01-25,0.023034,0.027398,0.022923,0.024749,wait,False,,SELL S,HIGH,,,0.02549516,0.02549516,0.046966,0.021735,,17.3,6,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,0.025495155,,,
2025-01-25,0.023034,0.027398,0.022923,0.024749,wait,False,,,,,,,,0.046966,0.021735,26.05475,17.3,6,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,0.025495155,B2,0.02442232,0.022923
2025-01-26,0.024744,0.025052,0.020674,0.021258,wait,True,2,BUY B2,LOW,B2,0.02442232,0.020674,0.02442232,0.046966,0.020674,,,6,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,0.025495155,B2,0.02442232,0.020674
2025-01-26,0.024744,0.025052,0.020674,0.021258,wait,True,3,ADD B3,LOW,B3,0.02160436,0.020674,0.02160436,0.046966,0.020674,,,6,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,0.025495155,B3,0.02160436,0.020674
2025-01-26,0.024744,0.025052,0.020674,0.021258,wait,True,3,,,,,,,0.046966,0.020674,21.176357,24.4,6,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,0.025495155,B2,0.02442232,0.020674
2025-01-27,0.021257,0.021802,0.015315,0.015531,wait,True,4,ADD B4,LOW,B4,0.01925606,0.015315,0.01925606,0.046966,0.015315,,,6,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,0.025495155,B4,0.01925606,0.015315
2025-01-27,0.021257,0.021802,0.015315,0.015531,wait,True,5,ADD B5,LOW,B5,0.0164381,0.015315,0.0164381,0.046966,0.015315,,,6,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,0.025495155,B5,0.0164381,0.015315
2025-01-27,0.021257,0.021802,0.015315,0.015531,wait,True,5,,,,,,,0.046966,0.015315,42.357166,52.7,6,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,0.025495155,B3,0.02160436,0.015315
2025-01-28,0.015525,0.016997,0.014963,0.015079,wait,True,5,,,,,,,0.046966,0.014963,13.593531,52.7,6,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,0.025495155,B5,0.0164381,0.014963
2025-01-29,0.01508,0.015901,0.014416,0.014698,wait,True,5,,,,,,,0.046966,0.014416,10.301054,52.7,6,0.02630096,0.02442232,0.02160436,0.01925606,0.0164381,0.01315048,0.00986286,0.00892354,0.025495155,B7,0.00986286,0.014416
