date,open,high,low,close,H,L_now,mode,stage,event,next_buy_level_name,next_buy_level_price,cutoff_price,position,basis,level_name,level_price,trigger_price,fill_price,rebound_from_L_pct,threshold_pct,forbidden_levels_above_last_sell,B1,B2,B3,B4,B5,B6,B7,next_buy_trigger_price
2020-10-20,3.1703,3.191,2.8008,2.8582,45.0,2.6428,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,2.8008
2020-10-21,2.8582,3.0884,2.8389,2.9371,45.0,2.6428,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,2.8389
2020-10-22,2.9359,3.1484,2.9194,3.0432,45.0,2.6428,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,2.9194
2020-10-23,3.0418,3.1219,2.9621,3.011,45.0,2.6428,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,2.9621
2020-10-24,3.0123,3.085,2.9272,2.9399,45.0,2.6428,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,2.9272
2020-10-25,2.939,2.966,2.7101,2.7726,45.0,2.6428,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,2.7101
2020-10-26,2.7717,2.878,2.52,2.7114,45.0,2.52,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,2.52
2020-10-27,2.7109,2.9131,2.6992,2.8096,45.0,2.52,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,2.6992
2020-10-28,2.8086,2.8593,2.5952,2.6611,45.0,2.52,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,2.5952
2020-10-29,2.6594,2.7395,2.4864,2.5391,45.0,2.4864,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,2.4864
2020-10-30,2.5388,2.5663,2.233,2.4134,45.0,2.233,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,2.233
2020-10-31,2.4136,2.4138,2.24,2.2662,45.0,2.233,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,2.24
2020-11-01,2.2648,2.4537,2.219,2.3765,45.0,2.219,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,2.219
2020-11-02,2.3764,2.4541,2.2228,2.254,45.0,2.219,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,2.2228
2020-11-03,2.2526,2.281,2.0554,2.138,45.0,2.0554,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,2.0554
2020-11-04,2.136,2.1664,1.8758,1.9281,45.0,1.8758,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,1.8758
2020-11-05,1.9271,2.431,1.7563,2.1901,45.0,1.7563,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,1.7563
2020-11-06,2.1892,2.6877,2.1735,2.5657,45.0,1.7563,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,2.1735
2020-11-07,2.5681,3.0287,2.422,2.4755,45.0,1.7563,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,2.422
2020-11-08,2.4755,2.9229,2.4317,2.8653,45.0,1.7563,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,2.4317
2020-11-09,2.8625,2.8785,2.5731,2.6822,45.0,1.7563,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,2.5731
2020-11-10,2.6792,3.1766,2.6267,3.0759,45.0,1.7563,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,2.6267
2020-11-11,3.0772,3.2161,2.8721,2.9308,45.0,1.7563,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,2.8721
2020-11-12,2.9309,3.1387,2.8333,2.9582,45.0,1.7563,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,2.8333
2020-11-13,2.9594,3.9859,2.935,3.8614,45.0,,high,,RESTART_+98.5pct,,,,False,HIGH,,,3.4862555,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,
2020-11-13,2.9594,3.9859,2.935,3.8614,45.0,2.935,wait,,RESTART_+98.5pct,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,2.935
2020-11-14,3.8578,3.968,3.5113,3.8165,45.0,2.935,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.5113
2020-11-15,3.8127,4.2497,3.6143,3.8458,45.0,2.935,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.6143
2020-11-16,3.8471,3.95,3.45,3.5634,45.0,2.935,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.45
2020-11-17,3.5618,3.8732,3.476,3.8104,45.0,2.935,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.476
2020-11-18,3.8135,3.8499,3.271,3.4607,45.0,2.935,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.271
2020-11-19,3.4622,3.89,3.2093,3.7417,45.0,2.935,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.2093
2020-11-20,3.7447,4.0899,3.6764,3.8552,45.0,2.935,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.6764
2020-11-21,3.8573,3.94,3.5892,3.8366,45.0,2.935,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.5892
2020-11-22,3.8382,3.9483,3.41,3.6763,45.0,2.935,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.41
2020-11-23,3.681,4.2292,3.6312,4.1842,45.0,2.935,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.6312
2020-11-24,4.1855,4.4857,3.9274,4.0627,45.0,2.935,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.9274
2020-11-25,4.063,4.2,3.51,3.6773,45.0,2.935,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.51
2020-11-26,3.6748,3.7684,3.1,3.43,45.0,2.935,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.1
2020-11-27,3.4324,3.5369,3.1613,3.3067,45.0,2.935,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.1613
2020-11-28,3.3057,3.535,3.2559,3.4616,45.0,2.935,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.2559
2020-11-29,3.4584,3.572,3.36,3.5514,45.0,2.935,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.36
2020-11-30,3.5524,3.8105,3.5315,3.7824,45.0,2.935,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.5315
2020-12-01,3.7765,3.9851,3.3852,3.55,45.0,2.935,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.3852
2020-12-02,3.5456,4.17,3.2251,3.9484,45.0,2.935,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.2251
2020-12-03,3.9455,4.0233,3.7992,3.8829,45.0,2.935,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.7992
2020-12-04,3.8811,3.9207,3.4964,3.516,45.0,2.935,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.4964
2020-12-05,3.5161,3.6982,3.4442,3.6834,45.0,2.935,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.4442
2020-12-06,3.6785,3.7894,3.5069,3.6482,45.0,2.935,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.5069
2020-12-07,3.6482,3.8794,3.5617,3.7574,45.0,2.935,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.5617
2020-12-08,3.7569,3.7618,3.2775,3.2982,45.0,2.935,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.2775
2020-12-09,3.3007,3.3943,3.116,3.3511,45.0,2.935,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.116
2020-12-10,3.3502,3.3716,3.1899,3.239,45.0,2.935,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.1899
2020-12-11,3.2396,3.2463,2.91,2.9623,45.0,2.91,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,2.91
2020-12-12,2.9617,3.1785,2.9603,3.1225,45.0,2.91,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,2.9603
2020-12-13,3.1224,3.3676,3.0721,3.344,45.0,2.91,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.0721
2020-12-14,3.3396,3.5454,3.2368,3.4803,45.0,2.91,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.2368
2020-12-15,3.4778,3.5177,3.3055,3.3292,45.0,2.91,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.3055
2020-12-16,3.3258,3.5415,3.2438,3.5357,45.0,2.91,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.2438
2020-12-17,3.534,3.999,3.4341,3.6914,45.0,2.91,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.4341
2020-12-18,3.6914,3.8571,3.5453,3.7652,45.0,2.91,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.5453
2020-12-19,3.7693,4.2433,3.623,3.9621,45.0,2.91,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.623
2020-12-20,3.9621,4.0273,3.6874,3.7617,45.0,2.91,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.6874
2020-12-21,3.7606,3.9249,3.4156,3.5094,45.0,2.91,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.4156
2020-12-22,3.5102,3.776,3.2813,3.7331,45.0,2.91,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.2813
2020-12-23,3.729,3.777,3.0108,3.3111,45.0,2.91,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.0108
2020-12-24,3.3126,3.5281,3.1578,3.5227,45.0,2.91,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.1578
2020-12-25,3.5263,3.6517,3.3562,3.5038,45.0,2.91,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.3562
2020-12-26,3.5019,3.6,3.357,3.4171,45.0,2.91,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.357
2020-12-27,3.4176,3.805,3.3562,3.5965,45.0,2.91,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.3562
2020-12-28,3.6,4.0,3.5656,3.7311,45.0,2.91,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.5656
2020-12-29,3.7277,3.8435,3.4946,3.6695,45.0,2.91,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.4946
2020-12-30,3.6752,4.38,3.6307,4.1531,45.0,2.91,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.6307
2020-12-31,4.1513,5.29,3.9346,5.1501,45.0,2.91,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,3.9346
2021-01-01,5.15,5.2797,4.5895,4.7353,45.0,2.91,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,4.5895
2021-01-02,4.7364,5.2,4.48,4.8564,45.0,2.91,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,4.48
2021-01-03,4.8573,5.6412,4.6756,5.5155,45.0,2.91,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,4.6756
2021-01-04,5.5117,6.2,4.8556,5.4238,45.0,,high,,RESTART_+98.5pct,,,,False,HIGH,,,5.77635,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,
2021-01-04,5.5117,6.2,4.8556,5.4238,45.0,4.8556,wait,,RESTART_+98.5pct,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,4.8556
2021-01-05,5.4309,6.56,5.164,6.2518,45.0,4.8556,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,5.164
2021-01-06,6.2518,6.5911,6.004,6.4157,45.0,4.8556,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,6.004
2021-01-07,6.4157,6.84,6.028,6.2545,45.0,4.8556,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,6.028
2021-01-08,6.2657,6.37,5.4188,5.8807,45.0,4.8556,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,5.4188
2021-01-09,5.8737,6.3461,5.6618,6.22,45.0,4.8556,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,5.6618
2021-01-10,6.2201,6.58,5.5447,5.9802,45.0,4.8556,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,5.5447
2021-01-11,5.9801,6.0035,4.3904,5.2448,45.0,4.3904,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,4.3904
2021-01-12,5.2427,5.8211,4.9651,5.5878,45.0,4.3904,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,4.9651
2021-01-13,5.5878,6.3825,5.2601,6.3311,45.0,4.3904,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,5.2601
2021-01-14,6.3406,7.13,6.1775,6.9593,45.0,4.3904,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,6.1775
2021-01-15,6.9603,7.49,6.361,7.3762,45.0,4.3904,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,6.361
2021-01-16,7.3761,9.3776,7.1931,8.3908,45.0,,high,,RESTART_+98.5pct,,,,False,HIGH,,,8.714944,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,
2021-01-16,7.3761,9.3776,7.1931,8.3908,45.0,7.1931,wait,,RESTART_+98.5pct,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,7.1931
2021-01-17,8.3987,9.18,8.0284,8.689,45.0,7.1931,wait,,,,,,False,,,,,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,8.0284
2021-01-18,8.6838,9.878,8.3,9.1904,45.0,7.1931,wait,7,BUY B7,B7,9.45,,True,LOW,B7,9.45,8.3,9.45,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,8.3
2021-01-18,8.6838,9.878,8.3,9.1904,45.0,7.1931,wait,7,,B7,9.45,,True,,,,,,37.326049,98.5,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,8.3
2021-01-19,9.1984,9.9388,8.4641,8.5767,45.0,7.1931,wait,7,,B7,9.45,,True,,,,,,38.171303,98.5,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,8.4641
2021-01-20,8.5788,9.0465,7.65,8.9646,45.0,7.1931,wait,7,,,,,True,,,,,,25.766359,98.5,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,7.65
2021-01-21,8.9674,9.0369,7.3247,7.5873,45.0,7.1931,wait,7,,,,,True,,,,,,25.632898,98.5,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,7.3247
2021-01-22,7.5865,9.0966,7.0405,8.6834,45.0,7.0405,wait,7,,,,,True,,,,,,29.203892,98.5,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,7.0405
2021-01-23,8.6965,9.5339,8.4908,9.3428,45.0,7.0405,wait,7,,B7,9.45,,True,,,,,,35.415098,98.5,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,8.4908
2021-01-24,9.3357,12.3,9.1583,12.0505,45.0,7.0405,wait,7,,B7,9.45,,True,,,,,,74.703501,98.5,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,9.1583
2021-01-25,12.039,12.8983,10.88,11.3177,45.0,7.0405,wait,7,,B6,12.6,,True,,,,,,83.201477,98.5,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,10.88
2021-01-26,11.3097,14.3148,11.1557,13.9086,45.0,11.1557,wait,6,BUY B6,B6,12.6,,True,LOW,B6,12.6,11.1557,12.6,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,11.1557
2021-01-26,11.3097,14.3148,11.1557,13.9086,45.0,,high,,RESTART_+98.5pct,,,,False,HIGH,,,13.9753925,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,
2021-01-26,11.3097,14.3148,11.1557,13.9086,45.0,11.1557,wait,6,RESTART_+98.5pct,B6,12.6,,True,,,,,,28.318259,79.9,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,11.1557
2021-01-27,13.9086,15.4934,13.02,14.7493,45.0,11.1557,wait,6,,B7,9.45,,True,,,,,,38.883261,79.9,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,13.02
2021-01-28,14.7493,15.3997,13.4994,14.1003,45.0,11.1557,wait,6,,B7,9.45,,True,,,,,,38.043332,79.9,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,13.4994
2021-01-29,14.1121,15.8,14.071,15.6418,45.0,11.1557,wait,6,,B5,15.75,,True,,,,,,41.631632,79.9,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,14.071
2021-01-30,15.6418,19.62,15.09,19.5376,45.0,11.1557,wait,6,,B4,18.45,,True,,,,,,75.874217,79.9,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,15.09
2021-01-31,19.5713,20.5612,17.3999,17.7246,45.0,11.1557,wait,,SELL S,,,20.0691043,False,HIGH,,,20.0691043,20.0691043,,79.9,4,25.2,23.4,20.7,18.45,15.75,12.6,9.45,
2021-01-31,19.5713,20.5612,17.3999,17.7246,45.0,11.1557,wait,,,B4,18.45,20.0691043,False,,,,,,84.311159,79.9,4,25.2,23.4,20.7,18.45,15.75,12.6,9.45,17.3999
2021-02-01,17.7335,20.7583,16.6679,20.4502,45.0,11.1557,wait,4,BUY B4,B4,18.45,20.0691043,True,LOW,B4,18.45,16.6679,18.45,,,4,25.2,23.4,20.7,18.45,15.75,12.6,9.45,16.6679
2021-02-01,17.7335,20.7583,16.6679,20.4502,45.0,11.1557,wait,,SELL S,,,17.7335,False,HIGH,,,15.3279318,17.7335,,37.4,3,25.2,23.4,20.7,18.45,15.75,12.6,9.45,
2021-02-01,17.7335,20.7583,16.6679,20.4502,45.0,11.1557,wait,,,B7,9.45,17.7335,False,,,,,,86.077969,37.4,3,25.2,23.4,20.7,18.45,15.75,12.6,9.45,16.6679
2021-02-02,20.4542,20.6062,18.005,18.9517,45.0,11.1557,wait,,,B7,9.45,17.7335,False,,,,,,,,3,25.2,23.4,20.7,18.45,15.75,12.6,9.45,18.005
2021-02-03,18.9675,20.5585,18.6899,19.7114,45.0,11.1557,wait,,,B7,9.45,17.7335,False,,,,,,,,3,25.2,23.4,20.7,18.45,15.75,12.6,9.45,18.6899
2021-02-04,19.7238,21.596,19.132,20.1299,45.0,11.1557,wait,,,B7,9.45,17.7335,False,,,,,,,,3,25.2,23.4,20.7,18.45,15.75,12.6,9.45,19.132
2021-02-05,20.1043,22.5,19.6333,21.145,45.0,19.6333,wait,3,BUY B3,B3,20.7,,True,LOW,B3,20.7,19.6333,20.7,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,19.6333
2021-02-05,20.1043,22.5,19.6333,21.145,45.0,,high,,RESTART_+98.5pct,,,,False,HIGH,,,22.1440645,,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,
2021-02-05,20.1043,22.5,19.6333,21.145,45.0,19.6333,wait,3,RESTART_+98.5pct,B3,20.7,,True,,,,,,14.601213,24.4,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,19.6333
2021-02-06,21.145,21.676,19.1641,19.2499,45.0,19.1641,wait,3,,B3,20.7,,True,,,,,,13.10732,24.4,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,19.1641
2021-02-07,19.2499,19.73,17.06,18.6592,45.0,17.06,wait,4,ADD B4,B4,18.45,,True,LOW,B4,18.45,17.06,18.45,,,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,17.06
2021-02-07,19.2499,19.73,17.06,18.6592,45.0,17.06,wait,4,,B4,18.45,,True,,,,,,15.650645,37.4,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,17.06
2021-02-08,18.6745,20.1738,18.1163,19.3198,45.0,17.06,wait,4,,B4,18.45,,True,,,,,,18.252052,37.4,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,18.1163
2021-02-09,19.3177,19.903,18.8145,19.5175,45.0,17.06,wait,4,,B7,9.45,,True,,,,,,16.664713,37.4,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,18.8145
2021-02-10,19.5075,22.5,19.0,20.6802,45.0,17.06,wait,4,,B3,20.7,,True,,,,,,31.887456,37.4,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,19.0
2021-02-11,20.6808,22.0135,20.122,21.4536,45.0,17.06,wait,4,,B3,20.7,,True,,,,,,29.035756,37.4,7,25.2,23.4,20.7,18.45,15.75,12.6,9.45,20.122
2021-02-12,21.4615,23.83,21.2313,22.6236,45.0,17.06,wait,,SELL S,,,23.44044,False,HIGH,,,23.44044,23.44044,,37.4,6,25.2,23.4,20.7,18.45,15.75,12.6,9.45,
2021-02-12,21.4615,23.83,21.2313,22.6236,45.0,17.06,wait,,,B2,23.4,23.44044,False,,,,,,39.68347,37.4,6,25.2,23.4,20.7,18.45,15.75,12.6,9.45,21.2313
2021-02-13,22.6374,23.8,21.2037,21.7738,45.0,17.06,wait,2,BUY B2,B2,23.4,23.44044,True,LOW,B2,23.4,21.2037,23.4,,,6,25.2,23.4,20.7,18.45,15.75,12.6,9.45,21.2037
2021-02-13,22.6374,23.8,21.2037,21.7738,45.0,17.06,wait,,SELL S,,,22.6374,False,HIGH,,,20.01138,22.6374,,17.3,5,25.2,23.4,20.7,18.45,15.75,12.6,9.45,
2021-02-13,22.6374,23.8,21.2037,21.7738,45.0,17.06,wait,,,B7,9.45,22.6374,False,,,,,,39.50762,17.3,5,25.2,23.4,20.7,18.45,15.75,12.6,9.45,21.2037
2021-02-14,21.7744,22.6,20.6637,20.8245,45.0,17.06,wait,3,BUY B3,B3,20.7,22.6374,True,LOW,B3,20.7,20.6637,20.7,,,5,25.2,23.4,20.7,18.45,15.75,12.6,9.45,20.6637
2021-02-14,21.7744,22.6,20.6637,20.8245,45.0,17.06,wait,,SELL S,,,21.22264,False,HIGH,,,21.22264,21.22264,,24.4,5,25.2,23.4,20.7,18.45,15.75,12.6,9.45,
2021-02-14,21.7744,22.6,20.6637,20.8245,45.0,17.06,wait,,,B3,20.7,21.22264,False,,,,,,32.473623,24.4,5,25.2,23.4,20.7,18.45,15.75,12.6,9.45,20.6637
2021-02-15,20.8295,21.5399,16.8421,20.0675,45.0,16.8421,wait,3,BUY B3,B3,20.7,21.22264,True,LOW,B3,20.7,16.8421,20.7,,,5,25.2,23.4,20.7,18.45,15.75,12.6,9.45,16.8421
2021-02-15,20.8295,21.5399,16.8421,20.0675,45.0,16.8421,wait,4,ADD B4,B4,18.45,21.22264,True,LOW,B4,18.45,16.8421,18.45,,,5,25.2,23.4,20.7,18.45,15.75,12.6,9.45,16.8421
