date,open,high,low,close,H,L_now,mode,stage,event,next_buy_level_name,next_buy_level_price,cutoff_price,position,basis,level_name,level_price,trigger_price,fill_price,rebound_from_L_pct,threshold_pct,forbidden_levels_above_last_sell,B1,B2,B3,B4,B5,B6,B7,next_buy_trigger_price
2025-05-23,1.554e-05,1.605e-05,1.418e-05,1.431e-05,8.854e-05,1.028e-05,wait,7,,,,,True,,,,,,56.128405,98.5,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,1.418e-05
2025-05-24,1.431e-05,1.459e-05,1.424e-05,1.438e-05,8.854e-05,1.028e-05,wait,7,,,,,True,,,,,,41.92607,98.5,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,1.424e-05
2025-05-25,1.438e-05,1.469e-05,1.391e-05,1.448e-05,8.854e-05,1.028e-05,wait,7,,,,,True,,,,,,42.898833,98.5,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,1.391e-05
2025-05-26,1.447e-05,1.476e-05,1.419e-05,1.44e-05,8.854e-05,1.028e-05,wait,7,,,,,True,,,,,,43.579767,98.5,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,1.419e-05
2025-05-27,1.441e-05,1.468e-05,1.404e-05,1.445e-05,8.854e-05,1.028e-05,wait,7,,,,,True,,,,,,42.801556,98.5,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,1.404e-05
2025-05-28,1.446e-05,1.455e-05,1.393e-05,1.433e-05,8.854e-05,1.028e-05,wait,7,,,,,True,,,,,,41.536965,98.5,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,1.393e-05
2025-05-29,1.433e-05,1.47e-05,1.383e-05,1.39e-05,8.854e-05,1.028e-05,wait,7,,,,,True,,,,,,42.996109,98.5,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,1.383e-05
2025-05-30,1.39e-05,1.397e-05,1.266e-05,1.277e-05,8.854e-05,1.028e-05,wait,7,,,,,True,,,,,,35.894942,98.5,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,1.266e-05
2025-05-31,1.276e-05,1.294e-05,1.225e-05,1.281e-05,8.854e-05,1.028e-05,wait,7,,,,,True,,,,,,25.875486,98.5,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,1.225e-05
2025-06-01,1.281e-05,1.308e-05,1.257e-05,1.295e-05,8.854e-05,1.028e-05,wait,7,,,,,True,,,,,,27.237354,98.5,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,1.257e-05
