date,symbol,action,cand_H,level,qty,price,note,pnl
2021-12-04,AVAX,LADDER_CREATE,147.0,,,,,
2021-12-04,AVAX,BUY,,0.44,1.0,82.32000000000001,FILL,
2021-12-13,AVAX,BUY,,0.48,1.0,76.44,FILL,
2022-01-21,AVAX,BUY,,0.54,1.0,67.61999999999999,FILL,
2022-01-22,AVAX,BUY,,0.59,1.0,60.27,FILL,
2022-05-08,AVAX,BUY,,0.65,1.0,51.449999999999996,FILL,
2022-05-09,AVAX,BUY,,0.72,1.0,41.160000000000004,FILL,
2022-05-11,AVAX,BUY,,0.79,1.0,30.869999999999994,FILL,
2022-08-07,AVAX,SELL,,0.44,1.0,27.9,CYCLE_RESET,-54.42000000000001
2022-08-07,AVAX,SELL,,0.48,1.0,27.9,CYCLE_RESET,-48.54
2022-08-07,AVAX,SELL,,0.54,1.0,27.9,CYCLE_RESET,-39.71999999999999
2022-08-07,AVAX,SELL,,0.59,1.0,27.9,CYCLE_RESET,-32.370000000000005
2022-08-07,AVAX,SELL,,0.65,1.0,27.9,CYCLE_RESET,-23.549999999999997
2022-08-07,AVAX,SELL,,0.72,1.0,27.9,CYCLE_RESET,-13.260000000000005
2022-08-07,AVAX,SELL,,0.79,1.0,27.9,CYCLE_RESET,-2.9699999999999953
2022-09-18,AVAX,LADDER_CREATE,30.89,,,,,
2022-09-18,AVAX,BUY,,0.44,1.0,17.2984,FILL,
2022-10-11,AVAX,BUY,,0.48,1.0,16.0628,FILL,
2022-11-09,AVAX,BUY,,0.54,1.0,14.209399999999999,FILL,
2022-11-09,AVAX,BUY,,0.59,1.0,12.664900000000001,FILL,
2022-12-29,AVAX,BUY,,0.65,1.0,10.811499999999999,FILL,
2023-01-27,AVAX,SELL,,0.44,1.0,21.2,CYCLE_RESET,3.9015999999999984
2023-01-27,AVAX,SELL,,0.48,1.0,21.2,CYCLE_RESET,5.1372
2023-01-27,AVAX,SELL,,0.54,1.0,21.2,CYCLE_RESET,6.990600000000001
2023-01-27,AVAX,SELL,,0.59,1.0,21.2,CYCLE_RESET,8.535099999999998
2023-01-27,AVAX,SELL,,0.65,1.0,21.2,CYCLE_RESET,10.3885
2023-06-10,AVAX,LADDER_CREATE,22.79,,,,,
2023-06-10,AVAX,BUY,,0.44,1.0,12.762400000000001,FILL,
2023-06-10,AVAX,BUY,,0.48,1.0,11.8508,FILL,
2023-06-10,AVAX,BUY,,0.54,1.0,10.4834,FILL,
2023-09-10,AVAX,BUY,,0.59,1.0,9.3439,FILL,
2023-11-12,AVAX,SELL,,0.44,1.0,18.98,CYCLE_RESET,6.217599999999999
2023-11-12,AVAX,SELL,,0.48,1.0,18.98,CYCLE_RESET,7.129200000000001
2023-11-12,AVAX,SELL,,0.54,1.0,18.98,CYCLE_RESET,8.4966
2023-11-12,AVAX,SELL,,0.59,1.0,18.98,CYCLE_RESET,9.6361
2024-01-23,AVAX,LADDER_CREATE,49.96,,,,,
2024-01-23,AVAX,BUY,,0.44,1.0,27.977600000000002,FILL,
2024-03-12,AVAX,SELL,,0.44,1.0,55.48,CYCLE_RESET,27.502399999999994
2024-04-12,AVAX,LADDER_CREATE,65.39,,,,,
2024-04-12,AVAX,BUY,,0.44,1.0,36.6184,FILL,
2024-04-13,AVAX,BUY,,0.48,1.0,34.0028,FILL,
2024-04-13,AVAX,BUY,,0.54,1.0,30.0794,FILL,
2024-06-18,AVAX,BUY,,0.59,1.0,26.809900000000003,FILL,
2024-07-05,AVAX,BUY,,0.65,1.0,22.886499999999998,FILL,
2024-08-05,AVAX,BUY,,0.72,1.0,18.3092,FILL,
2024-11-11,AVAX,SELL,,0.44,1.0,35.71,CYCLE_RESET,-0.9084000000000003
2024-11-11,AVAX,SELL,,0.48,1.0,35.71,CYCLE_RESET,1.7072000000000003
2024-11-11,AVAX,SELL,,0.54,1.0,35.71,CYCLE_RESET,5.630600000000001
2024-11-11,AVAX,SELL,,0.59,1.0,35.71,CYCLE_RESET,8.900099999999998
2024-11-11,AVAX,SELL,,0.65,1.0,35.71,CYCLE_RESET,12.823500000000003
2024-11-11,AVAX,SELL,,0.72,1.0,35.71,CYCLE_RESET,17.4008
2025-02-02,AVAX,LADDER_CREATE,55.79,,,,,
2025-02-02,AVAX,BUY,,0.44,1.0,31.242400000000004,FILL,
2025-02-02,AVAX,BUY,,0.48,1.0,29.0108,FILL,
2025-02-03,AVAX,BUY,,0.54,1.0,25.6634,FILL,
2025-02-03,AVAX,BUY,,0.59,1.0,22.873900000000003,FILL,
2025-03-04,AVAX,BUY,,0.65,1.0,19.5265,FILL,
2025-03-11,AVAX,BUY,,0.72,1.0,15.621200000000002,FILL,
2025-09-10,AVAX,SELL,,0.44,1.0,29.48,CYCLE_RESET,-1.762400000000003
2025-09-10,AVAX,SELL,,0.48,1.0,29.48,CYCLE_RESET,0.4692000000000007
2025-09-10,AVAX,SELL,,0.54,1.0,29.48,CYCLE_RESET,3.816600000000001
2025-09-10,AVAX,SELL,,0.59,1.0,29.48,CYCLE_RESET,6.606099999999998
2025-09-10,AVAX,SELL,,0.65,1.0,29.48,CYCLE_RESET,9.953500000000002
2025-09-10,AVAX,SELL,,0.72,1.0,29.48,CYCLE_RESET,13.858799999999999
